Time,Consuming time/s,Producing time/s,Response time,Message size/bytes,Ingestion rate/s,CPU utilization/MB,Memory consumption/MB,Disk usage/MB,Topic space/MB,Total time/s
17:16:15,3.030172,2.756757,0.029886,12960,5,1.02,0.735,403,13,4092
17:16:18,2.951686,2.676166,0.03115,12960,5,1.27,0.735,403,13,4095
17:16:21,2.520908,2.234938,0.038794,12960,5,1.07,0.735,403,13,4098
17:16:25,1.364299,1.946093,0.026806,13824,4,1.03,0.735,403,13,4102
17:16:28,2.644759,2.357486,0.042456,12960,5,1.18,0.735,403,13,4105
17:16:31,2.443038,2.17498,0.025889,12960,5,1,0.735,403,13,4108
17:16:34,1.470494,2.051892,0.020755,10368,4,1.07,0.735,403,13,4111
17:16:38,2.515752,2.236508,0.032144,17280,5,1.11,0.735,403,13,4115
17:16:41,1.40568,1.987435,0.02115,10368,4,1,0.735,403,13,4118
17:16:44,2.098978,2.816419,0.035078,12960,5,1.16,0.735,403,13,4121
17:16:47,2.599046,2.322703,0.028965,12960,5,1.06,0.735,403,13,4124
17:16:51,2.490147,2.203609,0.040065,17280,5,1.06,0.735,403,13,4128
17:16:54,2.140751,2.87507,0.03361,12960,5,1.16,0.735,403,13,4131
17:16:57,2.952143,2.658132,0.04683,12960,5,1.03,0.735,403,13,4134
17:17:00,2.65212,2.283005,0.12391,12960,5,0.97,0.735,403,13,4137
17:17:04,2.727109,2.441259,0.040581,17280,5,1.29,0.735,403,13,4141
17:17:07,1.508197,2.089299,0.022997,10368,4,0.91,0.735,403,13,4144
17:17:10,1.404633,1.984476,0.025657,10368,4,1.09,0.735,403,13,4147
17:17:13,2.970743,2.686281,0.036932,12960,5,1.3,0.735,403,13,4150
17:17:17,2.299171,1.883464,0.022462,13824,4,1.04,0.735,403,13,4154
17:17:20,3.06628,2.753221,0.06673,12960,5,1.12,0.735,403,13,4157
17:17:23,2.77985,2.502491,0.035636,12960,5,0.99,0.735,403,13,4160
17:17:26,2.575886,2.303752,0.028182,12960,5,1.03,0.735,403,13,4163
17:17:30,2.436566,2.142299,0.04688,17280,5,1.11,0.735,403,13,4167
17:17:33,2.976435,2.705001,0.028469,12960,5,1.15,0.735,403,13,4170
17:17:36,2.522453,2.21706,0.057875,12960,5,1.09,0.735,403,13,4173
17:17:39,1.458284,2.037729,0.023795,10368,4,1.01,0.735,403,13,4176
17:17:43,2.424306,2.135557,0.043453,17280,5,1.08,0.735,403,13,4180
17:17:46,2.447131,2.177203,0.025909,12960,5,1.03,0.735,403,13,4183
17:17:49,1.464839,2.046723,0.034032,10368,4,1.21,0.735,403,13,4186
17:17:52,2.95145,2.674788,0.031116,12960,5,1.1,0.735,404,13,4189
17:17:56,2.758284,2.483101,0.028904,17280,5,1.12,0.735,404,13,4193
17:17:59,2.413594,2.13625,0.029891,12960,5,1.29,0.735,404,13,4196
17:18:02,1.399591,1.915162,0.090317,10368,4,1.21,0.735,404,13,4199
17:18:05,2.179838,2.906047,0.029164,12960,5,1.11,0.735,404,13,4202
17:18:09,3.086131,2.795962,0.042726,17280,5,1.23,0.735,404,13,4206
17:18:12,2.803917,2.518567,0.037974,12960,5,1.11,0.735,404,13,4209
17:18:15,2.583803,2.20586,0.138149,12960,5,1.09,0.735,404,13,4212
17:18:18,1.437547,2.021233,0.021394,10368,4,1.28,0.735,404,13,4215
17:18:22,1.473094,2.006472,0.070335,13824,4,1.13,0.735,404,13,4219
17:18:25,2.134967,2.848371,0.040194,12960,5,1,0.735,404,13,4222
17:18:28,3.093845,2.723259,0.127538,12960,5,1.22,0.735,404,13,4225
17:18:31,2.728437,2.43568,0.048055,12960,5,1.12,0.735,404,13,4228
17:18:35,2.771816,2.500621,0.024449,17280,5,1.11,0.735,404,13,4232
17:18:38,2.496349,2.219737,0.033758,12960,5,1.24,0.735,404,13,4235
17:18:41,3.120665,2.835514,0.040141,12960,5,1.08,0.735,404,13,4238
17:18:44,2.78286,2.508171,0.02728,12960,5,1.18,0.735,404,13,4241
17:18:48,2.897523,2.618021,0.031859,17280,5,1.22,0.735,404,13,4245
17:18:51,2.412377,3.134824,0.034462,12960,5,1.17,0.735,404,13,4248
17:18:54,3.066238,2.790841,0.028114,12960,5,1.24,0.735,404,13,4251
17:18:57,2.644982,2.373561,0.0256,12960,5,1.16,0.735,404,13,4254
17:19:01,2.368642,2.090389,0.030847,17280,5,1.02,0.735,404,13,4258
17:19:04,1.385991,1.967819,0.022127,10368,4,1.27,0.735,404,13,4261
17:19:07,2.820752,2.554251,0.026564,12960,5,1.06,0.735,404,13,4264
17:19:10,2.640102,2.36875,0.027065,12960,5,0.94,0.735,404,13,4267
17:19:14,2.602169,2.321041,0.034777,17280,5,1.37,0.735,404,13,4271
17:19:17,1.372887,1.954616,0.021576,10368,4,1,0.735,404,13,4274
17:19:20,2.842786,2.567925,0.028475,12960,5,1.12,0.735,404,13,4277
17:19:23,2.646611,2.378956,0.026111,12960,5,1.14,0.735,404,13,4280
17:19:26,1.402614,1.985058,0.020514,10368,4,0.98,0.735,404,13,4283
17:19:30,2.961837,2.691554,0.025322,17280,5,1.19,0.735,404,13,4287
17:19:33,2.496663,2.218341,0.030806,12960,5,1.27,0.735,404,13,4290
17:19:36,1.451467,2.032252,0.024972,10368,4,1.24,0.735,404,13,4293
17:19:39,2.799467,2.517924,0.031922,12960,5,1.15,0.735,404,13,4296
17:19:43,2.696809,2.418568,0.030599,17280,5,1.19,0.735,404,13,4300
17:19:46,1.376622,1.954674,0.026074,10368,4,0.96,0.735,404,13,4303
17:19:49,2.826496,2.550481,0.029525,12960,5,1.2,0.735,404,13,4306
17:19:52,2.348008,2.072419,0.030161,12960,5,1.11,0.735,404,13,4309
17:19:56,1.514439,2.094745,0.023778,13824,4,1.08,0.735,404,13,4313
17:19:59,3.028211,2.749916,0.033773,12960,5,1.12,0.735,404,13,4316
17:20:02,2.881183,2.602817,0.035415,12960,5,1.27,0.735,404,13,4319
17:20:05,2.838842,2.569996,0.026821,12960,5,1.06,0.735,404,13,4322
17:20:09,2.566231,2.293433,0.029532,17280,5,1.37,0.735,404,13,4326
17:20:12,1.357305,1.938427,0.02165,10368,4,1.05,0.735,404,13,4329
17:20:15,2.761601,2.48698,0.029265,12960,5,1.37,0.735,404,13,4332
17:20:18,2.680748,2.365326,0.070211,12960,5,1.36,0.735,404,13,4335
17:20:22,2.494866,2.22281,0.026487,17280,5,1.1,0.735,404,13,4339
17:20:25,1.463606,2.034048,0.036483,10368,4,1,0.735,404,13,4342
17:20:28,2.189042,2.87989,0.065568,12960,5,1.22,0.735,404,13,4345
17:20:31,2.776178,2.506208,0.024815,12960,5,1,0.735,404,13,4348
17:20:35,2.706299,2.43603,0.026633,17280,5,1.07,0.735,404,13,4352
17:20:38,2.7585,2.403183,0.108834,12960,5,0.96,0.735,404,13,4355
17:20:41,2.523523,2.222357,0.057144,12960,5,1.19,0.735,404,13,4358
17:20:44,1.370549,1.952561,0.023324,10368,4,1.09,0.735,404,13,4361
17:20:48,2.23103,1.810861,0.025174,13824,4,1.13,0.735,404,13,4365
17:20:51,1.357079,1.940741,0.020735,10368,4,0.97,0.735,404,13,4368
17:20:54,2.924818,2.649852,0.02792,12960,5,1.16,0.735,404,13,4371
17:20:57,2.697008,2.421514,0.028025,12960,5,0.99,0.735,404,13,4374
17:21:01,2.796069,2.514644,0.035778,17280,5,1.19,0.735,404,13,4378
17:21:04,2.665977,2.377031,0.043562,12960,5,1.35,0.735,404,13,4381
17:21:07,2.227225,1.80131,0.027982,10368,4,1.06,0.735,404,13,4384
17:21:10,2.984284,2.709363,0.028358,12960,5,1,0.735,404,13,4387
17:21:14,3.093174,2.812433,0.033354,17280,5,1.18,0.735,404,13,4391
17:21:17,2.175932,2.897594,0.030845,12960,5,1.1,0.735,404,13,4394
17:21:20,2.921466,2.633946,0.042982,12960,5,1.06,0.735,404,13,4397
17:21:23,2.685776,2.369882,0.070647,12960,5,1.18,0.735,404,13,4400
17:21:27,2.672528,2.40052,0.025642,17280,5,1.07,0.735,404,13,4404
17:21:30,1.594823,2.173641,0.023562,10368,4,1.13,0.735,404,13,4407
17:21:33,1.468501,2.048223,0.025228,10368,4,1.12,0.735,404,13,4410
17:21:36,1.384741,1.966317,0.021926,10368,4,1.01,0.735,404,13,4413
17:21:40,2.179881,2.900088,0.034146,17280,5,0.95,0.735,404,13,4417
17:21:43,2.471389,2.885099,0.342988,12960,5,1.22,0.735,404,13,4420
17:21:46,2.769085,2.46851,0.056148,12960,5,1.08,0.735,404,13,4423
17:21:50,2.97053,2.638097,0.087822,17280,5,0.99,0.735,404,13,4427
17:21:53,2.827182,2.55246,0.031514,12960,5,1.05,0.735,404,13,4430
17:21:56,2.663293,2.382641,0.033543,12960,5,1.06,0.735,404,13,4433
17:21:59,1.526419,2.110802,0.02122,10368,4,1.12,0.735,404,13,4436
17:22:03,2.418278,2.138594,0.040261,17280,5,1.22,0.735,404,13,4440
17:22:06,2.099379,2.822797,0.030842,12960,5,1.11,0.735,404,13,4443
17:22:09,2.927858,2.654037,0.028167,12960,5,1.17,0.735,404,14,4446
17:22:12,2.713136,2.434015,0.03975,12960,5,1.26,0.735,404,14,4449
17:22:16,2.818696,2.543751,0.028907,17280,5,0.93,0.735,404,14,4453
17:22:19,2.255738,1.824874,0.033638,10368,4,1.22,0.735,404,14,4456
17:22:22,1.275002,1.813622,0.063697,10368,4,1.05,0.735,404,14,4459
17:22:25,2.859397,2.496602,0.117016,12960,5,1.27,0.735,404,14,4462
17:22:29,2.833585,2.557076,0.029294,17280,5,1.25,0.735,404,14,4466
17:22:32,2.939504,2.6264,0.065681,12960,5,1.14,0.735,404,14,4469
17:22:35,2.964309,2.679651,0.038,12960,5,0.92,0.735,404,14,4472
17:22:38,1.470596,2.044917,0.02942,10368,4,1.46,0.735,404,14,4475
17:22:42,1.969163,1.633868,0.027745,13824,4,1.02,0.735,404,14,4479
17:22:45,1.389937,1.972811,0.023719,10368,4,1.06,0.735,404,14,4482
17:22:48,2.522311,2.198988,0.079906,12960,5,1.19,0.735,404,14,4485
17:22:52,1.394963,1.941113,0.057068,13824,4,0.9,0.735,404,14,4489
17:22:55,2.824331,2.471043,0.107144,12960,5,1.03,0.735,404,14,4492
17:22:58,2.82745,2.549571,0.031541,12960,5,1.19,0.735,404,14,4495
17:23:01,1.57354,2.106567,0.069607,10368,4,0.99,0.735,404,14,4498
17:23:05,2.31402,1.887367,0.030523,13824,4,1.37,0.735,404,14,4502
17:23:08,1.482168,2.010295,0.076192,10368,4,1.03,0.735,404,14,4505
17:23:11,3.173823,2.574108,0.359155,12960,5,1.08,0.735,404,14,4508
17:23:14,2.129792,2.8557,0.030247,12960,5,1.17,0.735,404,14,4511
17:23:18,2.802581,2.52125,0.037534,17280,5,1.25,0.735,404,14,4515
17:23:21,1.428493,2.008032,0.025026,10368,4,1.1,0.735,404,14,4518
17:23:24,2.385878,2.108888,0.029832,12960,5,1.09,0.735,404,14,4521
17:23:27,1.508362,2.060161,0.050622,10368,4,1.07,0.735,404,14,4524
17:23:31,2.614377,2.327419,0.0399,17280,5,1.08,0.735,404,14,4528
17:23:34,2.726603,2.447629,0.033976,12960,5,1.02,0.735,404,14,4531
17:23:37,1.360783,1.946066,0.029069,10368,4,1,0.735,404,14,4534
17:23:40,1.413134,1.98603,0.030105,10368,4,1.07,0.735,404,14,4537
17:23:44,2.750017,2.471302,0.03831,17280,5,3.67,0.735,404,14,4541
17:23:47,2.689848,2.412084,0.031906,12960,5,1.02,0.735,404,14,4544
17:23:50,2.926651,2.634153,0.046104,12960,5,0.94,0.735,404,14,4547
17:23:54,1.436425,1.517647,1.820828,6912,2,0.97,0.735,404,14,4551
17:23:58,2.885706,2.612254,0.030071,17280,5,0.98,0.735,404,14,4555
17:24:01,3.082034,2.801606,0.036495,12960,5,1.06,0.735,404,14,4558
17:24:04,2.098621,2.815709,0.038912,12960,5,1.23,0.735,404,14,4561
17:24:07,2.847143,2.573312,0.033617,12960,5,1.16,0.735,404,14,4564
17:24:11,1.375855,1.955393,0.023559,13824,4,1.12,0.735,404,14,4568
17:24:14,1.398378,1.963123,0.03759,10368,4,1.28,0.735,404,14,4571
17:24:17,2.649644,2.375149,0.028992,12960,5,1.17,0.735,404,14,4574
17:24:20,2.552794,2.279709,0.028737,12960,5,1.08,0.735,404,14,4577
17:24:24,2.173611,1.750671,0.025253,13824,4,1.25,0.735,404,14,4581
17:24:27,1.545837,2.114809,0.033758,10368,4,1.12,0.735,404,14,4584
17:24:30,1.462217,2.042989,0.023187,10368,4,1.17,0.735,404,14,4587
17:24:33,2.26052,1.844242,0.023366,10368,4,1.11,0.735,404,14,4590
17:24:37,2.396456,2.114649,0.035518,17280,5,1.1,0.735,404,14,4594
17:24:40,1.439851,2.02528,0.021031,10368,4,1.12,0.735,404,14,4597
17:24:43,2.944137,2.667711,0.030701,12960,5,1.25,0.735,404,14,4600
17:24:46,2.557862,2.28277,0.029287,12960,5,1.04,0.735,404,14,4603
17:24:50,2.449289,2.175158,0.02655,17280,5,1.01,0.735,404,14,4607
17:24:53,1.351285,1.926697,0.026617,10368,4,1.28,0.735,404,14,4610
17:24:56,3.007447,2.730749,0.031052,12960,5,1.07,0.735,404,14,4613
17:24:59,2.794137,2.520876,0.026717,12960,5,1.4,0.735,404,14,4616
17:25:03,2.615564,2.334123,0.036502,17280,5,1.15,0.735,404,14,4620
17:25:06,1.597008,2.179221,0.020971,10368,4,1.04,0.735,404,14,4623
17:25:09,2.191449,2.91983,0.0279,12960,5,1.18,0.735,404,14,4626
17:25:12,2.723752,2.448614,0.027844,12960,5,1.29,0.735,404,14,4629
17:25:16,2.797424,2.521058,0.029815,17280,5,1.14,0.735,404,14,4633
17:25:19,2.457276,2.178974,0.035873,12960,5,1.43,0.735,404,14,4636
17:25:22,2.998441,2.723355,0.027496,12960,5,1.08,0.754,404,14,4639
17:25:25,2.685009,2.413612,0.025314,12960,5,0.99,0.754,404,14,4642
17:25:29,2.726392,2.454983,0.024077,17280,5,1.3,0.754,404,14,4646
17:25:32,1.551168,2.134585,0.024294,10368,4,0.94,0.754,404,14,4649
17:25:35,1.521112,2.059075,0.066767,10368,4,1.1,0.754,404,14,4652
17:25:38,2.073297,2.788324,0.038707,12960,5,1.38,0.754,404,14,4655
17:25:42,3.081878,2.76365,0.075771,17280,5,1.1,0.754,404,14,4659
17:25:45,2.216445,1.797161,0.022284,10368,4,1.06,0.754,404,14,4662
17:25:48,3.043062,2.771519,0.025671,12960,5,1.17,0.754,404,14,4665
17:25:51,2.729433,2.456395,0.025093,12960,5,1.02,0.754,404,14,4668
17:25:55,1.396359,1.980099,0.021558,13824,4,1.04,0.754,404,14,4672
17:25:58,2.412559,2.130933,0.035194,12960,5,1.08,0.754,404,14,4675
17:26:01,2.63231,2.317445,0.070405,12960,5,0.93,0.754,404,14,4678
17:26:04,2.784667,2.464023,0.074937,12960,5,1.13,0.754,404,14,4681
17:26:08,2.502478,2.20772,0.051169,17280,5,1.14,0.754,404,14,4685
17:26:11,2.578651,2.296595,0.03959,12960,5,1.07,0.754,404,14,4688
17:26:14,1.548773,2.128654,0.024482,10368,4,1.31,0.754,404,14,4691
17:26:17,1.424608,1.963008,0.064787,10368,4,1.12,0.754,404,14,4694
17:26:21,1.404101,1.965202,0.041289,13824,4,1.07,0.754,404,14,4698
17:26:24,2.89228,2.617927,0.028027,12960,5,1.26,0.754,404,14,4701
17:26:27,1.953112,2.632455,0.075042,12960,5,1.1,0.754,404,14,4704
17:26:31,2.99174,2.715652,0.029054,17280,5,1.11,0.754,404,14,4708
17:26:34,2.616196,2.346108,0.0284,12960,5,1.08,0.754,404,14,4711
17:26:37,2.419498,2.148295,0.027713,12960,5,1.06,0.754,404,14,4714
17:26:40,2.512923,2.239177,0.028419,12960,5,1.08,0.754,404,14,4717
17:26:44,2.158166,1.733852,0.027749,13824,4,1.25,0.754,404,14,4721
17:26:47,2.874692,2.59749,0.030135,12960,5,1.06,0.754,404,14,4724
17:26:50,2.758847,2.482444,0.029778,12960,5,1.13,0.754,404,14,4727
17:26:53,2.578412,2.296164,0.034932,12960,5,1.34,0.754,404,14,4730
17:26:57,2.49111,2.217166,0.027013,17280,5,1.06,0.754,404,14,4734
17:27:00,2.131789,2.852909,0.035311,12960,5,1.09,0.754,404,14,4737
17:27:03,1.296102,1.874677,0.023815,10368,4,1.15,0.754,404,14,4740
17:27:06,2.71797,2.439018,0.031641,12960,5,1.11,0.754,404,14,4743
17:27:10,2.920903,2.64175,0.032345,17280,5,1.03,0.754,404,14,4747
17:27:13,2.970685,2.71199,0.036742,12960,5,1.45,0.754,404,14,4750
17:27:16,1.317635,1.871666,0.050214,10368,4,1.03,0.754,404,14,4753
17:27:19,2.837267,2.557954,0.032924,12960,5,1.02,0.754,404,14,4756
17:27:22,2.782595,2.495254,0.039679,12960,5,1,0.754,404,14,4759
17:27:26,2.82566,2.558431,0.029542,17280,5,1.02,0.754,404,14,4763
17:27:29,2.492349,2.222629,0.027765,12960,5,1.06,0.754,404,14,4766
17:27:32,1.507022,2.089939,0.022732,10368,4,1.2,0.754,404,14,4769
17:27:36,2.399613,2.069812,0.085562,17280,5,1.09,0.754,404,14,4773
17:27:39,1.405523,1.987322,0.023241,10368,4,1.2,0.754,404,14,4776
17:27:42,2.245955,1.816654,0.032177,10368,4,1.3,0.754,404,14,4779
17:27:45,2.926359,2.607195,0.072743,12960,5,1.08,0.754,404,14,4782
17:27:48,3.040395,2.791664,0.02906,12960,5,1.32,0.754,405,14,4785
17:27:52,2.871927,2.597936,0.028889,17280,5,1.08,0.754,405,14,4789
17:27:55,2.464418,2.18715,0.031005,12960,5,1.05,0.754,405,14,4792
17:27:58,1.455616,2.035525,0.023742,10368,4,1.07,0.754,405,14,4795
17:28:01,1.432294,2.024924,0.030196,10368,4,1.06,0.754,405,14,4798
17:28:05,2.459623,2.411286,0.030065,17280,5,1.17,0.754,405,14,4802
17:28:08,2.411798,2.117333,0.047223,12960,5,1.18,0.754,405,14,4805
17:28:11,1.358344,1.930027,0.03079,10368,4,1.06,0.754,405,14,4808
17:28:15,1.438763,2.018203,0.0228,13824,4,1.1,0.754,405,14,4812
17:28:18,1.403908,1.985833,0.022187,10368,4,1.02,0.754,405,14,4815
17:28:21,1.359445,1.928916,0.032375,10368,4,1.34,0.754,405,14,4818
17:28:24,2.938333,2.674816,0.046763,12960,5,1.12,0.754,405,14,4821
17:28:28,3.112747,2.8009,0.067911,17280,5,1.08,0.754,405,14,4825
17:28:31,2.834936,2.56172,0.03543,12960,5,1.2,0.754,405,14,4828
17:28:34,2.52216,2.242067,0.032522,12960,5,1.38,0.754,405,14,4831
17:28:37,1.454473,2.024701,0.034133,10368,4,1.1,0.754,405,14,4834
17:28:41,1.590525,2.107445,0.084949,13824,4,1.12,0.754,405,14,4838
17:28:44,2.860196,2.425595,0.19063,12960,5,1.19,0.754,405,14,4841
17:28:47,2.51945,2.217618,0.055772,12960,5,0.97,0.754,405,14,4844
17:28:50,2.329287,2.053411,0.028474,12960,5,1.14,0.754,405,14,4847
17:28:54,2.494405,2.217663,0.031337,17280,5,1.2,0.754,405,14,4851
17:28:57,1.465073,2.040791,0.025949,10368,4,1.1,0.754,405,14,4854
17:29:00,2.077303,2.803623,0.027069,12960,5,1.09,0.754,405,14,4857
17:29:03,2.738858,2.464234,0.031579,12960,5,1.26,0.754,405,14,4860
17:29:07,2.374418,2.097753,0.030165,17280,5,1.08,0.754,405,14,4864
17:29:10,2.887252,2.607885,0.035912,12960,5,1.29,0.754,405,14,4867
17:29:13,1.522564,1.844501,2.84781,7776,3,1.26,0.754,405,14,4870
17:29:17,3.054451,2.786561,0.026408,17280,5,1.19,0.754,405,14,4874
17:29:20,2.543537,2.266067,0.031845,12960,5,1.03,0.754,405,14,4877
17:29:23,2.631692,2.352992,0.032018,12960,5,1.17,0.754,405,14,4880
17:29:26,2.367133,2.089299,0.030274,12960,5,1.19,0.754,405,14,4883
17:29:30,1.487715,2.069679,0.019943,13824,4,1.09,0.754,405,14,4887
17:29:33,2.994399,2.721838,0.029566,12960,5,1.33,0.754,405,14,4890
17:29:36,2.56102,2.28363,0.030193,12960,5,0.99,0.754,405,14,4893
17:29:39,1.333202,1.917703,0.021559,10368,4,1.33,0.754,405,14,4896
17:29:43,1.45262,2.033064,0.025806,13824,4,1.22,0.754,405,14,4900
17:29:46,2.896352,2.62071,0.029123,12960,5,1.12,0.754,405,14,4903
17:29:49,2.434995,2.167641,0.02529,12960,5,1.32,0.754,405,14,4906
17:29:52,2.033487,2.760861,0.025431,12960,5,1.13,0.754,405,14,4909
17:29:56,2.906026,2.634857,0.028387,17280,5,1.16,0.799,405,14,4913
17:29:59,2.428906,2.15412,0.025824,12960,5,1.24,0.799,405,14,4916
17:30:02,1.352109,1.933215,0.021155,10368,4,1.19,0.799,405,14,4919
17:30:05,2.84563,2.57651,0.027172,12960,5,1.09,0.799,405,14,4922
17:30:09,2.573361,2.299685,0.031067,17280,5,1.31,0.799,405,14,4926
17:30:12,1.347645,1.925272,0.024417,10368,4,0.99,0.799,405,14,4929
17:30:15,2.861367,2.586944,0.028345,12960,5,1.15,0.799,405,14,4932
17:30:18,2.360794,2.086201,0.02716,12960,5,1.34,0.799,405,14,4935
17:30:22,2.21641,2.949297,0.023269,17280,5,1.1,0.799,405,14,4939
17:30:25,2.901831,2.629166,0.029333,12960,5,1.15,0.799,405,14,4942
17:30:28,2.684514,2.413008,0.027411,12960,5,1.12,0.799,405,14,4945
17:30:31,1.424525,2.004313,0.023079,10368,4,1.08,0.799,405,14,4948
17:30:35,2.865982,2.589699,0.028574,17280,5,1.09,0.799,405,14,4952
17:30:38,2.468434,2.193184,0.031306,12960,5,1.15,0.799,405,14,4955
17:30:41,2.298778,1.880433,0.020304,10368,4,1.15,0.799,405,14,4958
17:30:44,2.917174,2.643406,0.026464,12960,5,1.14,0.799,405,14,4961
17:30:48,2.731701,2.451217,0.033597,17280,5,1.1,0.799,405,14,4965
17:30:51,1.526418,2.104055,0.025573,10368,4,0.97,0.799,405,14,4968
17:30:54,1.710612,2.169836,0.144836,10368,4,1.05,0.799,405,14,4971
17:30:57,2.205506,2.882509,0.076441,12960,5,1.09,0.799,405,14,4974
17:31:01,2.835174,2.564265,0.027722,17280,5,1.11,0.799,405,14,4978
17:31:03,1.349397,1.92859,0.023545,6912,4,1.13,0.799,405,14,4980
17:31:06,2.255766,2.75353,0.259901,12960,5,1.04,0.799,405,14,4983
17:31:09,2.849979,2.578359,0.026009,12960,5,1.09,0.799,405,14,4986
17:31:13,2.623303,2.333499,0.042318,17280,5,1.52,0.799,405,14,4990
17:31:16,1.44836,2.020614,0.029548,10368,4,1.17,0.799,405,14,4993
17:31:19,2.75269,2.451406,0.05466,12960,5,1.33,0.799,405,14,4996
17:31:23,1.561346,2.144726,0.021922,13824,4,1.15,0.799,405,14,5000
17:31:26,3.029826,2.743976,0.038435,12960,5,1.05,0.799,405,14,5003
17:31:29,2.690364,2.385598,0.058127,12960,5,1.17,0.799,405,14,5006
17:31:32,1.581815,2.168455,0.018915,10368,4,1.11,0.799,405,14,5009
17:31:35,2.449703,2.153994,0.047744,12960,5,1.07,0.799,405,14,5012
17:31:39,2.181558,2.906127,0.02789,17280,5,1.22,0.799,405,14,5016
17:31:42,2.661855,2.390422,0.026058,12960,5,1.1,0.799,405,14,5019
17:31:45,1.491921,2.072357,0.021658,10368,4,1.15,0.799,405,14,5022
17:31:48,1.291161,1.877054,0.022083,10368,4,1.25,0.799,405,14,5025
17:31:52,2.980197,2.702074,0.030449,17280,5,1.08,0.799,405,14,5029
17:31:55,2.553989,2.279052,0.027491,12960,5,1.12,0.799,405,14,5032
17:31:58,1.352756,1.932955,0.025636,10368,4,1.26,0.799,405,14,5035
17:32:02,2.95825,2.683594,0.027045,17280,5,1.07,0.799,405,14,5039
17:32:05,2.454131,2.164037,0.042141,12960,5,1.1,0.799,405,14,5042
17:32:08,3.051454,2.780815,0.02598,12960,5,1.23,0.799,405,15,5045
17:32:11,2.753227,2.48108,0.029504,12960,5,1.21,0.799,405,15,5048
17:32:15,2.526236,2.253043,0.029597,17280,5,1.15,0.799,405,15,5052
17:32:18,1.423442,2.005175,0.022232,10368,4,1.19,0.799,405,15,5055
17:32:21,2.778221,2.497683,0.033868,12960,5,1.03,0.799,405,15,5058
17:32:24,1.522031,2.091597,0.032614,10368,4,1.45,0.799,405,15,5061
17:32:28,2.378465,2.10474,0.029691,17280,5,1.08,0.799,405,15,5065
17:32:31,3.046426,2.756297,0.042456,12960,5,1.18,0.799,405,15,5068
17:32:34,2.793547,2.516934,0.029093,12960,5,1.07,0.799,405,15,5071
17:32:37,2.446469,2.151189,0.048114,12960,5,1.16,0.799,405,15,5074
17:32:41,2.389473,3.114708,0.028283,17280,5,1.16,0.799,405,15,5078
17:32:44,1.438676,2.015821,0.025697,10368,4,1.18,0.799,405,15,5081
17:32:47,2.137855,2.814919,0.07632,12960,5,1.22,0.799,405,15,5084
17:32:50,2.779507,2.507372,0.027764,12960,5,1.09,0.799,405,15,5087
17:32:54,2.522992,2.245044,0.031397,17280,5,1.33,0.799,405,15,5091
17:32:57,3.058425,2.783851,0.027007,12960,5,1.2,0.799,405,15,5094
17:33:00,2.616121,2.344164,0.027782,12960,5,1.07,0.799,405,15,5097
17:33:03,2.306505,2.035842,0.028218,12960,5,1.33,0.799,405,15,5100
17:33:07,3.03233,2.753561,0.031153,17280,5,1.1,0.799,405,15,5104
17:33:10,2.593652,2.324608,0.023309,12960,5,1.11,0.799,405,15,5107
17:33:13,1.376042,1.945924,0.035231,10368,4,1.14,0.799,405,15,5110
17:33:16,2.957726,2.683224,0.028899,12960,5,1.14,0.799,405,15,5113
17:33:20,1.306648,1.887006,0.021559,13824,4,1.22,0.799,405,15,5117
17:33:23,2.22056,2.923592,0.050611,12960,5,1.25,0.799,405,15,5120
17:33:26,2.746644,2.472546,0.029636,12960,5,1.1,0.799,405,15,5123
17:33:29,2.52863,2.25473,0.028317,12960,5,1.1,0.799,405,15,5126
17:33:33,1.369158,1.952682,0.01832,13824,4,1.22,0.799,405,15,5130
17:33:36,2.930709,2.660213,0.02578,12960,5,1.15,0.799,405,15,5133
17:33:39,2.359309,2.080229,0.031487,12960,5,1.09,0.799,405,15,5136
17:33:42,2.968072,2.685328,0.03526,12960,5,1.14,0.799,405,15,5139
17:33:46,2.760924,2.488396,0.028094,17280,5,1.1,0.799,405,15,5143
17:33:49,1.520693,2.100564,0.023952,10368,4,1.27,0.799,405,15,5146
17:33:52,2.891518,2.618355,0.02895,12960,5,1.13,0.799,405,15,5149
17:33:55,2.501794,2.195558,0.06039,12960,5,1.07,0.799,405,15,5152
17:33:59,1.579575,2.156233,0.028138,13824,4,1.27,0.799,405,15,5156
