Time,Consuming Time(ms),Producing Time(ms),Response time(ms),Message Size(bytes),CPU Utilization(%),Memory Consumption(gb),Disk Free Space(gb),Brick Space,Kafka Total Space(mb),Topic Space(mb),Total Time (sec)
19:19:32,8.985994,9.294051,3799.775897,62208,2.23,1.031,4.9,71,389,1.7,233
19:19:36,9.909589,9.644275,4078.659164,65664,1.65,1.031,4.9,71,389,1.7,237
19:19:40,10.080641,9.459322,4147.087828,65664,1.48,1.032,4.9,71,389,1.7,241
19:19:44,9.712426,9.470357,4214.393558,65664,1.72,1.032,4.9,71,389,1.7,245
19:19:48,9.908194,9.487145,4282.345101,65664,1.53,1.031,4.9,71,390,1.8,249
19:19:52,9.829136,9.389724,4121.573507,62208,1.64,1.031,4.9,71,390,1.8,253
19:19:57,10.300439,9.159785,4434.861173,82080,1.5,1.032,4.9,71,390,1.8,258
19:20:01,11.010168,9.97144,4503.355286,16416,1.88,1.032,4.9,71,390,1.9,259
19:20:05,10.621785,9.134405,4570.850194,65664,1.64,1.032,4.9,71,390,1.9,263
19:20:09,10.749545,9.316101,4639.147902,65664,1.65,1.031,4.9,71,390,1.9,267
19:20:13,10.55622,9.044229,4459.477866,62208,1.61,1.032,4.9,71,390,1.9,271
19:20:17,11.574963,9.221903,4775.077262,65664,1.55,1.031,4.9,71,390,2,275
19:20:21,11.281719,9.856919,4843.595768,65664,1.46,1.031,4.9,71,390,2,279
19:20:25,11.529415,9.175213,4911.149513,65664,2.2,1.032,4.9,71,390,2,283
19:20:29,12.248478,9.203006,4979.098437,65664,1.38,1.031,4.9,71,390,2,287
19:20:33,11.902766,9.532882,5047.553505,65664,1.5,1.032,4.9,71,390,2.1,291
19:20:37,12.556844,9.227399,5115.325763,65664,1.33,1.031,4.9,71,390,2.1,295
19:20:41,12.732965,9.5034,5183.450486,65664,1.27,1.032,4.9,71,390,2.1,299
19:20:45,12.044668,9.394342,4975.684246,62208,1.32,1.031,4.9,71,390,2.2,303
19:20:49,13.152821,9.854603,5319.983848,65664,1.34,1.032,4.9,71,390,2.2,307
19:20:53,12.36489,9.065423,5104.023682,62208,1.22,1.032,4.9,71,390,2.2,311
19:20:57,12.954245,9.907654,5455.696349,65664,1.3,1.032,4.9,71,390,2.2,315
19:21:01,13.136833,9.900763,5523.546705,16416,1.2,1.032,4.9,71,390,2.3,316
19:21:05,13.805739,9.702523,5591.280145,65664,1.27,1.032,4.9,71,390,2.3,320
19:21:09,12.449868,9.098834,5361.244978,62208,1.18,1.031,4.9,71,390,2.3,324
19:21:13,13.624684,9.504968,5727.231733,65664,1.26,1.032,4.9,71,390,2.3,328
19:21:16,13.222098,8.958965,5473.822833,46656,1.36,1.032,4.9,71,390,2.4,331
19:21:20,13.965709,9.589372,5846.196931,65664,1.51,1.032,4.9,71,390,2.4,335
19:21:24,4.665321,8.937311,5603.011092,62208,1.34,1.032,4.9,71,390,2.4,339
19:21:28,5.852618,10.203587,6296.798407,69120,1.4,1.032,4.9,71,390,2.4,343
19:21:32,5.979959,9.920768,6050.45944,65664,1.4,1.032,4.9,71,390,2.5,347
19:21:36,4.661356,9.015962,5796.176134,62208,1.53,1.032,4.9,71,390,2.5,351
19:21:40,5.318019,9.304611,5861.068623,62208,1.49,1.031,4.9,71,390,2.5,355
19:21:44,5.592655,9.424785,6253.857604,65664,1.69,1.032,4.9,71,390,2.5,359
19:21:48,5.788211,9.192417,5989.263369,62208,1.63,1.032,4.9,71,390,2.6,363
19:21:52,6.529702,9.686732,6389.636284,65664,1.61,1.032,4.9,71,390,2.6,367
19:21:56,5.664985,9.015332,6118.050529,62208,1.6,1.032,4.9,71,390,2.6,371
19:22:00,5.841074,9.016527,6182.66992,0,1.46,1.032,4.9,71,390,2.7,371
19:22:04,7.085332,9.582562,6594.150255,65664,1.65,1.032,4.9,71,390,2.7,375
19:22:09,6.770461,9.470168,6678.896364,82080,1.77,1.032,4.9,71,390,2.7,380
19:22:12,7.361996,9.381916,6729.503122,49248,2.1,1.031,4.9,71,390,2.7,383
19:22:16,7.036211,9.660062,6797.900339,65664,1.36,1.031,4.9,71,391,2.8,387
19:22:20,7.703282,9.57479,6865.839176,65664,1.38,1.032,4.9,71,391,2.8,391
19:22:24,6.770616,9.220738,6569.000158,62208,1.37,1.032,4.9,71,391,2.8,395
19:22:28,7.628392,9.285385,7001.561731,65664,1.36,1.032,4.9,71,391,2.8,399
19:22:32,7.647963,9.263534,6697.539009,62208,1.37,1.032,4.9,71,391,2.9,403
19:22:36,8.519807,9.205865,7137.233261,65664,1.29,1.032,4.9,71,391,2.9,407
19:22:40,8.014023,9.136317,6826.71747,62208,1.44,1.032,4.9,71,391,2.9,411
19:22:44,8.90152,9.446792,7273.084082,65664,1.63,1.031,4.9,71,391,2.9,415
19:22:48,9.087558,9.726586,7341.279649,65664,1.52,1.031,4.9,71,391,3,419
19:22:52,8.554609,9.134919,7018.310192,62208,1.38,1.032,4.9,71,391,3,423
19:22:56,8.228768,8.904211,7082.166862,62208,1.49,1.032,4.9,71,391,3,427
19:23:00,9.202768,9.762496,7544.234785,0,1.99,1.032,4.9,71,391,3.1,427
19:23:04,8.61101,9.007736,7211.047586,62208,1.84,1.032,4.9,71,391,3.1,431
19:23:08,11.465152,9.250037,7679.090271,65664,1.72,1.032,4.9,71,391,3.1,435
19:23:12,10.288198,9.003915,7339.137164,62208,1.45,1.032,4.9,71,391,3.1,439
19:23:16,10.963095,9.314218,7404.144411,62208,1.62,1.032,4.9,71,391,3.2,443
19:23:20,11.449903,9.256806,7882.856463,65664,1.58,1.032,4.9,71,391,3.2,447
19:23:24,12.156182,9.698651,7951.306387,65664,1.46,1.031,4.9,71,391,3.2,451
19:23:28,12.313816,9.091044,8018.543495,65664,1.33,1.032,4.9,71,391,3.2,455
19:23:32,12.425949,9.893811,8087.62937,65664,1.41,1.032,4.9,71,391,3.3,459
19:23:36,12.643051,9.542848,8154.970213,65664,1.57,1.032,4.9,71,391,3.3,463
19:23:40,12.284315,9.823429,8223.547604,65664,1.33,1.032,4.9,71,391,3.3,467
19:23:44,12.90473,9.337768,8291.316541,65664,1.42,1.032,4.9,71,391,3.4,471
19:23:48,13.090768,9.75782,8359.582505,65664,1.32,1.032,4.9,71,391,3.4,475
19:23:52,12.333227,8.895786,7983.421353,62208,1.35,1.032,4.9,71,391,3.4,479
19:23:56,12.940153,9.837381,8495.301889,65664,1.33,1.032,4.9,71,391,3.4,483
19:24:00,13.572092,9.395923,8562.946495,0,1.47,1.032,4.9,71,391,3.5,483
19:24:03,13.679537,9.408408,8614.037061,49248,1.41,1.032,4.9,71,391,3.5,486
19:24:07,13.846192,9.906249,8681.856139,65664,1.16,1.032,4.9,71,391,3.5,490
19:24:11,14.026058,9.784779,8749.86652,65664,1.2,1.031,4.9,71,391,3.5,494
19:24:15,13.272525,9.08786,8353.072998,62208,1.33,1.031,4.9,71,391,3.6,498
19:24:19,13.927885,9.36977,8885.100686,65664,1.44,1.031,4.9,75,391,3.6,502
19:24:23,4.579476,9.559068,8952.989473,65664,1.25,1.032,4.9,75,391,3.6,506
19:24:27,5.255629,9.201353,9020.45988,65664,1.29,1.032,4.9,75,391,3.6,510
19:24:31,4.908611,9.716212,9089.172296,65664,1.22,1.032,4.9,75,391,3.7,514
19:24:35,5.599353,9.549733,9156.979248,65664,1.23,1.032,4.9,75,391,3.7,518
19:24:39,5.759298,9.842037,9225.174307,65664,1.34,1.031,4.9,75,391,3.7,522
19:24:42,5.468481,9.430654,9275.961553,49248,1.28,1.032,4.9,75,391,3.7,525
19:24:46,5.647726,9.434316,9343.953694,65664,1.45,1.032,4.9,75,392,3.8,529
19:24:50,6.406965,9.273951,9411.381533,65664,1.35,1.032,4.9,75,392,3.8,533
19:24:54,5.487895,8.985075,8980.562974,62208,1.4,1.031,4.9,75,392,3.8,537
19:24:58,6.095714,9.243772,9045.383247,62208,1.29,1.032,4.9,75,392,3.8,541
19:25:02,6.298187,8.990483,9108.948236,31104,1.32,1.032,4.9,75,392,3.9,543
19:25:06,6.598229,9.508284,9682.944733,65664,1.32,1.032,4.9,75,392,3.9,547
19:25:10,7.293963,9.215558,9750.578562,65664,1.39,1.031,4.9,75,392,3.9,551
19:25:14,6.923717,9.291774,9819.016549,65664,1.4,1.032,4.9,75,392,4,555
19:25:18,7.593587,9.255076,9886.723501,65664,1.27,1.032,4.9,75,392,4,559
19:25:21,7.728368,9.439505,9937.77788,49248,1.27,1.031,4.9,75,392,4,562
19:25:25,6.731796,9.214256,9479.426,62208,1.32,1.032,4.9,75,392,4,566
19:25:29,8.051035,9.794185,10074.07117,65664,1.33,1.032,4.9,75,392,4.1,570
19:25:33,8.2445,9.624502,10142.09103,65664,1.26,1.031,4.9,75,392,4.1,574
19:25:37,8.427667,10.016276,10210.15718,65664,1.37,1.032,4.9,75,392,4.1,578
19:25:41,8.587868,9.456366,10277.25147,65664,1.26,1.032,4.9,75,392,4.1,582
19:25:45,8.724217,9.42449,10345.32104,65664,1.28,1.032,4.9,75,392,4.2,586
19:25:49,8.857996,9.806064,10413.19912,65664,1.42,1.032,4.9,75,392,4.2,590
19:25:53,8.504222,9.347467,10480.96695,65664,1.32,1.031,4.9,75,392,4.2,594
19:25:57,9.138098,9.945138,10549.3436,65664,1.42,1.031,4.9,75,392,4.2,598
19:26:01,9.291889,9.113378,10615.78124,16416,1.19,1.031,4.9,75,392,4.3,599
19:26:04,8.195108,8.881522,10105.47266,46656,1.32,1.031,4.9,75,392,4.3,602
19:26:08,9.598629,9.325067,10734.75362,65664,1.3,1.031,4.9,75,392,4.3,606
19:26:12,9.280892,9.824108,10803.34179,65664,1.18,1.032,4.9,75,392,4.3,610
19:26:16,9.476356,9.230377,10870.77328,65664,1.21,1.032,4.9,75,392,4.4,614
19:26:20,8.887962,9.239545,10363.55344,62208,1.34,1.032,4.9,75,392,4.4,618
19:26:24,9.808238,9.25846,11006.94141,65664,1.35,1.032,4.9,75,392,4.4,622
19:26:28,10.478842,9.350927,11074.65223,65664,1.21,1.031,4.9,75,392,4.5,626
19:26:32,10.617876,9.372432,11142.75602,65664,1.28,1.032,4.9,75,392,4.5,630
19:26:36,10.768156,9.607579,11210.6828,65664,1.25,1.032,4.9,75,392,4.5,634
19:26:40,10.894304,9.353647,11278.7948,65664,1.49,1.031,4.9,75,392,4.5,638
19:26:44,9.789775,9.026864,10749.61562,62208,1.22,1.032,4.9,75,392,4.6,642
19:26:47,11.19362,9.103655,11396.98964,49248,1.26,1.031,4.9,75,392,4.6,645
19:26:51,10.050614,8.900068,10861.76885,62208,1.38,1.031,4.9,75,392,4.6,649
19:26:55,10.770726,9.056934,10926.62368,62208,1.27,1.032,4.9,75,392,4.6,653
19:26:59,11.277151,9.083536,11601.0122,65664,1.61,1.032,4.9,75,392,4.7,657
19:27:03,11.438326,9.435458,11669.24777,49248,1.33,1.032,4.9,75,392,4.7,660
19:27:07,11.710853,9.749917,11737.50911,65664,1.3,1.031,4.9,75,392,4.7,664
19:27:11,11.878764,9.850835,11805.59169,65664,1.24,1.031,4.9,75,392,4.7,668
19:27:15,12.559776,9.381841,11872.8947,65664,1.41,1.032,4.9,75,393,4.8,672
19:27:19,12.24225,9.215019,11940.78029,65664,1.25,1.031,4.9,75,393,4.8,676
19:27:23,13.370344,10.021896,12641.5881,69120,1.28,1.032,4.9,75,393,4.8,680
19:27:26,12.573699,9.204338,12059.99924,49248,1.38,1.032,4.9,75,393,4.8,683
19:27:30,12.732467,9.615224,12127.67162,65664,1.3,1.032,4.9,75,393,4.9,687
19:27:34,12.861028,9.507742,12195.21946,65664,1.34,1.032,4.9,75,393,4.9,691
19:27:38,13.498915,9.249281,12262.92581,65664,1.32,1.032,4.9,75,393,4.9,695
19:27:42,12.689853,9.359137,11682.08017,62208,1.44,1.032,4.9,75,393,5,699
19:27:46,13.782207,9.584698,12399.02653,65664,1.28,1.032,4.9,75,393,5,703
19:27:50,13.502868,9.216992,12466.6203,65664,1.33,1.032,4.9,75,393,5,707
19:27:54,13.735879,9.458,12534.76655,65664,1.31,1.032,4.9,75,393,5,711
19:27:58,14.010296,9.93163,12602.58603,65664,1.17,1.031,4.9,75,393,5.1,715
19:28:02,5.238128,9.805928,12670.74167,32832,1.27,1.032,4.9,75,393,5.1,717
19:28:06,5.446072,9.272682,12738.25281,65664,1.2,1.032,4.9,75,393,5.1,721
19:28:09,5.549911,9.491727,12789.13984,49248,1.39,1.032,4.9,75,393,5.1,724
19:28:13,5.24938,10.054432,12857.88978,65664,1.32,1.032,4.9,75,393,5.2,728
19:28:17,5.385768,9.110808,12925.2141,65664,1.34,1.032,4.9,75,393,5.2,732
19:28:21,6.129646,9.198538,12993.09811,65664,1.2,1.032,4.9,75,393,5.2,736
19:28:25,5.706112,9.045705,12374.54133,62208,1.28,1.032,4.9,75,393,5.2,740
19:28:29,5.927182,9.534744,13129.89963,65664,1.37,1.032,4.9,75,393,5.3,744
19:28:33,6.577251,9.506377,13197.63163,65664,1.27,1.032,4.9,75,393,5.3,748
19:28:37,6.715574,9.601994,13265.69653,65664,1.28,1.031,4.9,75,393,5.3,752
19:28:41,6.949097,9.804204,13333.78364,65664,1.28,1.031,4.9,75,393,5.3,756
19:28:45,6.646779,9.361005,13401.63813,65664,1.37,1.031,4.9,75,393,5.4,760
19:28:49,7.361166,9.592437,13468.8005,65664,1.33,1.032,4.9,75,393,5.4,764
19:28:52,6.826696,9.432405,12808.98476,46656,1.28,1.032,4.9,75,393,5.4,767
19:28:56,7.635772,9.366689,13587.98612,65664,1.51,1.032,4.9,75,393,5.4,771
19:29:00,6.654276,9.104554,12937.32428,0,1.34,1.032,4.9,75,393,5.5,771
19:29:04,7.485945,9.109164,13723.64588,65664,1.34,1.032,4.9,75,393,5.5,775
19:29:08,7.621097,9.292997,13791.22689,65664,1.24,1.032,4.9,75,393,5.5,779
19:29:12,7.757953,9.539567,13859.10757,65664,1.35,1.032,4.9,75,393,5.6,783
19:29:16,8.423486,9.906519,13926.99547,65664,1.29,1.032,4.9,75,393,5.6,787
19:29:20,8.057348,9.59305,13994.56776,65664,1.51,1.032,4.9,75,393,5.6,791
19:29:24,8.203129,9.172528,14061.67247,65664,1.38,1.031,4.9,75,393,5.6,795
19:29:27,8.846049,9.584537,14112.96649,49248,1.29,1.032,4.9,75,393,5.7,798
19:29:31,8.538678,9.430543,14180.65143,65664,1.29,1.032,4.9,75,393,5.7,802
19:29:35,9.219366,9.336796,14248.42463,65664,1.24,1.032,4.9,75,393,5.7,806
19:29:39,8.879343,9.767069,14317.27311,65664,1.29,1.032,4.9,75,393,5.7,810
19:29:43,9.053742,9.618228,14385.41248,65664,1.4,1.032,4.9,75,394,5.8,814
19:29:47,9.228862,9.827974,14453.16419,65664,1.44,1.032,4.9,75,394,5.8,818
19:29:51,9.447621,9.317344,14520.4054,65664,1.28,1.032,4.9,75,394,5.8,822
19:29:55,10.108406,9.859287,14588.8068,65664,1.43,1.032,4.9,75,394,5.8,826
19:29:59,9.779698,9.278057,14656.54993,65664,1.43,1.032,4.9,75,394,5.9,830
19:30:03,10.742854,9.992607,15498.92609,51840,1.35,1.032,4.9,75,394,5.9,833
19:30:06,10.050484,9.584011,14775.43059,49248,1.42,1.032,4.9,75,394,5.9,836
19:30:10,10.684231,9.581783,14843.20685,65664,1.23,1.032,4.9,75,394,5.9,840
19:30:14,10.336284,9.318833,14910.88908,65664,1.42,1.032,4.9,75,394,6,844
19:30:18,11.059702,9.799104,14979.42769,65664,1.32,1.032,4.9,75,394,6,848
19:30:22,10.381095,9.531128,14255.49084,62208,1.33,1.032,4.9,75,394,6,852
19:30:26,11.403227,9.189248,15114.28022,65664,1.3,1.032,4.9,75,394,6,856
19:30:30,11.596832,9.247889,15182.54766,65664,1.36,1.032,4.9,75,394,6.1,860
19:30:34,11.221294,9.853638,15250.92887,65664,1.67,1.032,4.9,75,394,6.1,864
19:30:38,11.897718,9.655109,15318.71173,65664,1.26,1.032,4.9,75,394,6.1,868
19:30:42,11.653158,9.485724,15386.01123,65664,1.34,1.032,4.9,75,394,6.2,872
19:30:46,12.378972,9.171184,15453.88255,65664,1.21,1.031,4.9,75,394,6.2,876
19:30:49,12.000078,9.710697,15505.36633,49248,1.38,1.032,4.9,75,394,6.2,879
19:30:53,12.633884,9.536751,15572.84023,65664,1.32,1.032,4.9,75,394,6.2,883
19:30:57,12.778522,9.568953,15641.1553,65664,1.32,1.032,4.9,75,394,6.3,887
19:31:01,12.493798,9.414651,15708.88404,16416,1.26,1.032,4.9,75,394,6.3,888
19:31:05,13.16968,9.903948,15777.09398,65664,1.35,1.032,4.9,75,394,6.3,892
19:31:09,13.339447,9.101028,15843.72139,65664,1.33,1.032,4.9,75,394,6.3,896
19:31:13,13.042658,9.57214,15912.25872,65664,1.3,1.032,4.9,75,394,6.4,900
19:31:17,13.235645,9.787775,15980.36017,65664,1.22,1.032,4.9,75,394,6.4,904
19:31:21,13.398546,9.374591,16047.66013,65664,1.48,1.032,4.9,75,394,6.4,908
19:31:25,13.53487,9.130445,16115.88432,65664,1.32,1.032,4.9,75,394,6.4,912
19:31:29,13.686941,9.505937,16183.90154,65664,1.26,1.032,4.9,75,394,6.5,916
19:31:33,14.325955,9.183007,16251.79546,65664,1.31,1.032,4.9,75,394,6.5,920
19:31:36,13.433022,9.138967,15445.05529,46656,1.4,1.032,4.9,75,394,6.5,923
19:31:40,5.097336,9.543159,15509.94455,62208,1.26,1.031,4.9,75,394,6.5,927
19:31:44,5.803267,10.044206,17303.99067,69120,1.47,1.032,4.9,75,394,6.6,931
19:31:48,5.530453,9.221327,16506.31781,65664,1.39,1.031,4.9,75,394,6.6,935
19:31:52,5.707832,9.980011,16574.31941,65664,1.47,1.032,4.9,75,394,6.6,939
19:31:56,5.911913,9.633053,16642.24005,65664,1.37,1.031,4.9,75,394,6.7,943
19:32:00,5.565861,9.372596,16709.99371,0,1.35,1.031,4.9,75,394,6.7,943
19:32:04,6.76693,10.04911,17661.17109,69120,1.5,1.032,4.9,75,394,6.7,947
19:32:08,5.835576,9.600326,16846.15892,65664,1.26,1.032,4.9,75,394,6.7,951
19:32:12,6.504419,9.599157,16913.87938,65664,1.33,1.032,4.9,75,395,6.8,955
19:32:15,6.021505,9.028175,16072.02006,46656,1.2,1.032,4.9,75,395,6.8,958
19:32:19,6.86711,9.966347,17928.67033,69120,1.49,1.031,4.9,75,395,6.8,962
19:32:23,6.990285,9.679572,17100.69891,65664,1.28,1.032,4.9,75,395,6.8,966
19:32:27,6.664442,9.329405,17168.23794,65664,1.25,1.032,4.9,75,395,6.9,970
19:32:31,7.302936,9.14634,17235.78819,65664,1.38,1.031,4.9,75,395,6.9,974
19:32:35,7.553623,9.656489,17303.77752,65664,1.39,1.032,4.9,75,395,6.9,978
19:32:39,6.642028,8.955489,16458.03316,62208,1.33,1.031,4.9,75,395,6.9,982
19:32:43,7.963764,9.796936,17440.38629,65664,1.23,1.032,4.9,75,395,7,986
19:32:47,7.629218,9.233157,17507.8938,65664,1.33,1.031,4.9,75,395,7,990
19:32:51,7.820206,9.710934,17576.00775,65664,1.31,1.031,4.9,75,395,7,994
19:32:55,7.964912,9.522714,17644.14142,65664,1.48,1.032,4.9,75,395,7,998
19:32:58,8.102675,9.687284,17695.21121,49248,1.38,1.032,4.9,75,395,7.1,1001
19:33:02,8.869617,9.727239,17763.01163,32832,1.41,1.032,4.9,75,395,7.1,1003
19:33:06,8.558263,9.288148,17830.66541,65664,1.38,1.032,4.9,75,395,7.1,1007
19:33:10,8.725545,9.683511,17898.62143,65664,1.31,1.032,4.9,75,395,7.2,1011
19:33:14,8.883597,9.578695,17966.76402,65664,1.47,1.032,4.9,75,395,7.2,1015
19:33:18,9.082177,9.892877,18034.99711,65664,1.38,1.032,4.9,75,395,7.2,1019
19:33:22,9.286652,9.355168,18102.28874,65664,1.28,1.032,4.9,75,395,7.2,1023
19:33:26,9.462279,10.004582,18171.17685,65664,1.18,1.032,4.9,75,395,7.3,1027
19:33:30,10.113016,9.778169,18238.75415,65664,1.33,1.032,4.9,75,395,7.3,1031
19:33:34,9.793014,9.336949,18306.39217,65664,1.36,1.031,4.9,75,395,7.3,1035
19:33:37,9.902844,9.578238,18357.53376,49248,1.19,1.031,4.9,75,395,7.3,1038
19:33:41,10.096777,9.648342,18425.75318,65664,1.32,1.032,4.9,75,395,7.4,1042
19:33:45,10.253001,9.934243,18493.8254,65664,1.36,1.031,4.9,75,395,7.4,1046
19:33:49,10.893771,9.618129,18560.83272,65664,1.31,1.031,4.9,75,395,7.4,1050
19:33:53,10.537145,9.125106,18628.33099,65664,1.39,1.031,4.9,75,395,7.5,1054
19:33:57,10.706731,9.527275,18696.72983,65664,1.43,1.031,4.9,75,395,7.5,1058
19:34:01,10.02612,9.298414,17777.7617,15552,1.26,1.032,4.9,75,395,7.5,1059
19:34:05,11.032309,9.733901,18833.19085,65664,1.28,1.032,4.9,75,395,7.5,1063
19:34:09,11.674967,9.430245,18900.59076,65664,1.33,1.032,4.9,75,395,7.6,1067
19:34:13,12.226623,10.095271,19967.20738,69120,1.26,1.032,4.9,75,395,7.6,1071
19:34:16,11.974579,9.557912,19019.7776,49248,1.42,1.032,4.9,83,395,7.6,1074
19:34:20,11.636113,9.476942,19087.4604,65664,1.57,1.031,4.9,83,395,7.6,1078
19:34:24,12.370695,9.333923,19154.98326,65664,1.39,1.031,4.9,83,395,7.7,1082
19:34:28,12.623434,9.447685,19222.85598,65664,1.88,1.032,4.9,83,395,7.7,1086
19:34:32,11.404078,9.086633,18275.2591,62208,1.75,1.031,4.9,83,395,7.7,1090
19:34:36,12.477418,9.392455,19358.16717,65664,1.53,1.032,4.9,83,395,7.7,1094
19:34:40,13.156926,9.7763,19426.72111,65664,1.54,1.031,4.9,83,396,7.8,1098
19:34:44,13.326404,9.755006,19494.94466,65664,1.78,1.031,4.9,83,396,7.8,1102
19:34:48,13.56306,9.557867,19562.37901,65664,1.35,1.032,4.9,83,396,7.8,1106
19:34:52,13.210671,9.60982,19630.84928,65664,1.33,1.032,4.9,83,396,7.8,1110
19:34:56,12.479006,9.067054,18661.70134,62208,1.28,1.032,4.9,83,396,7.9,1114
19:35:00,13.587948,9.311673,19766.09335,0,1.3,1.032,4.9,83,396,7.9,1114
19:35:04,14.241006,9.612299,19834.0055,65664,1.43,1.032,4.9,83,396,7.9,1118
19:35:08,14.381474,9.22309,19901.3611,65664,1.2,1.032,4.9,83,396,7.9,1122
19:35:12,5.094336,9.862397,19970.16473,65664,1.28,1.032,4.9,83,396,8,1126
19:35:16,4.776267,9.500609,20038.09929,65664,1.26,1.032,4.9,83,396,8,1130
19:35:20,4.909617,8.970645,19048.37915,62208,1.56,1.031,4.9,83,396,8,1134
19:35:23,5.032072,9.791905,20157.1564,49248,1.29,1.032,4.9,83,396,8.1,1137
19:35:27,5.830109,9.9292,21289.3613,69120,1.23,1.031,4.9,83,396,8.1,1141
19:35:31,5.476865,9.421696,20292.79996,65664,1.34,1.032,4.9,83,396,8.1,1145
19:35:35,5.600333,9.187354,19289.62208,62208,1.32,1.032,4.9,83,396,8.1,1149
19:35:39,6.370455,9.163285,20428.7799,65664,1.34,1.032,4.9,83,396,8.2,1153
19:35:43,5.933551,9.087472,19418.78317,62208,1.32,1.032,4.9,83,396,8.2,1157
19:35:47,5.599039,8.983318,19482.95803,62208,1.38,1.032,4.9,83,396,8.2,1161
19:35:51,6.903678,9.368486,20633.50252,65664,1.2,1.032,4.9,83,396,8.2,1165
19:35:55,7.094727,9.547065,20701.85536,65664,1.27,1.032,4.9,83,396,8.3,1169
19:35:59,6.820758,9.479157,20769.34993,65664,1.45,1.031,4.9,83,396,8.3,1173
19:36:03,6.827575,8.99793,19740.9494,46656,1.24,1.032,4.9,83,396,8.3,1176
19:36:06,7.592277,9.519489,20888.05888,49248,1.44,1.031,4.9,83,396,8.3,1179
19:36:10,7.756589,9.669642,20956.13216,65664,1.44,1.032,4.9,83,396,8.4,1183
19:36:14,7.431591,9.173648,21023.88496,65664,1.38,1.032,4.9,83,396,8.4,1187
19:36:18,7.575798,9.068139,21091.7747,65664,1.36,1.032,4.9,83,396,8.4,1191
19:36:22,7.736927,9.417357,21160.0267,65664,1.39,1.032,4.9,83,396,8.4,1195
19:36:26,8.433483,9.443858,21227.67792,65664,1.36,1.031,4.9,83,396,8.5,1199
19:36:30,9.267821,10.139081,22417.03065,69120,1.28,1.031,4.9,83,396,8.5,1203
19:36:34,8.241032,9.673762,21364.43849,65664,1.47,1.031,4.9,83,396,8.5,1207
19:36:38,7.695254,8.993678,20303.68918,62208,1.33,1.032,4.9,83,396,8.6,1211
19:36:42,8.581569,9.443091,21499.28126,65664,1.34,1.031,4.9,83,396,8.6,1215
19:36:46,8.703301,10.14523,21568.29055,65664,1.2,1.031,4.9,83,396,8.6,1219
19:36:49,9.282693,9.179832,21618.15501,49248,1.35,1.031,4.9,83,396,8.6,1222
19:36:53,9.41632,9.19833,21686.20717,65664,1.38,1.031,4.9,83,396,8.7,1226
19:36:57,9.083397,9.562926,21754.53125,65664,1.48,1.031,4.9,83,396,8.7,1230
19:37:01,9.256778,9.175524,21821.74777,16416,1.77,1.032,4.9,83,396,8.7,1231
19:37:05,9.435878,9.975236,21890.73719,65664,1.77,1.031,4.9,83,396,8.7,1235
19:37:09,10.095579,9.871016,21958.54501,65664,1.67,1.032,4.9,83,397,8.8,1239
19:37:13,9.793901,9.591042,22026.3306,65664,1.59,1.031,4.9,83,397,8.8,1243
19:37:17,9.986253,9.81252,22093.98746,65664,1.63,1.031,4.9,83,397,8.8,1247
19:37:21,10.6671,9.356853,22161.61097,65664,1.77,1.032,4.9,83,397,8.8,1251
19:37:25,10.820282,9.371604,22229.71187,65664,1.28,1.032,4.9,83,397,8.9,1255
19:37:29,10.504068,9.316559,22297.33471,65664,1.48,1.032,4.9,83,397,8.9,1259
19:37:33,10.680813,9.555471,22365.39495,65664,1.32,1.031,4.9,83,397,8.9,1263
19:37:37,10.10375,8.82703,21252.28473,62208,1.29,1.031,4.9,83,397,9,1267
19:37:41,11.10581,9.864934,22501.44553,65664,1.54,1.031,4.9,83,397,9,1271
19:37:45,11.258631,9.374499,22568.56408,65664,1.64,1.032,4.9,83,397,9,1275
19:37:49,11.956061,9.63474,22637.37455,65664,1.54,1.032,4.9,83,397,9,1279
19:37:53,12.167878,9.633544,22705.20494,65664,1.51,1.032,4.9,83,397,9.1,1283
19:37:57,11.92936,9.459618,22772.8971,65664,1.5,1.032,4.9,83,397,9.1,1287
19:38:01,12.580432,9.48891,22840.28088,16416,2.13,1.031,4.9,83,397,9.1,1288
19:38:05,12.346543,9.229356,22908.14564,65664,1.37,1.031,4.9,83,397,9.1,1292
19:38:09,12.561636,9.239849,22976.31817,65664,1.38,1.032,4.9,83,397,9.2,1296
19:38:13,12.771235,9.54694,23044.16582,65664,1.39,1.032,4.9,83,397,9.2,1300
19:38:17,12.958532,9.492002,23112.45512,65664,1.32,1.031,4.9,83,397,9.2,1304
19:38:21,13.693677,9.6417,23180.19519,65664,1.2,1.032,4.9,83,397,9.2,1308
19:38:25,14.997961,9.908869,24471.84053,69120,1.3,1.032,4.9,83,397,9.3,1312
19:38:28,13.16646,8.987116,22072.78644,46656,1.3,1.031,4.9,83,397,9.3,1315
19:38:32,14.311989,9.764821,23367.3634,65664,1.29,1.031,4.9,83,397,9.3,1319
19:38:36,14.473052,9.326738,23434.67321,65664,1.36,1.032,4.9,83,397,9.4,1323
19:38:40,4.627692,9.027131,22265.93365,62208,1.36,1.031,4.9,83,397,9.4,1327
19:38:44,4.841474,9.456164,23570.86906,65664,1.34,1.032,4.9,83,397,9.4,1331
19:38:48,5.030883,9.068824,22395.08618,62208,1.3,1.032,4.9,83,397,9.4,1335
